cost,distance,j0
271.0551793489295,10.07191038363816,419.7868315708663
201.2130882614397,8.919425846752484,317.59381723108305
129.38680416824107,7.576223045290174,225.0939417008876
65.84638980000292,6.018126268963108,143.38861798506304
37.12518064757827,4.613799250342898,82.79840200361426
18.992920633666,3.360732657468381,43.42890214724668
8.325136854655419,2.1107484620948718,20.503917791215194
2.6536679948694784,0.8607623215892454,7.599630812086811
0.40182515480574976,0.021440434063340133,1.5387890676890048
0.007169584610744708,0.00022851906620484418,0.028065264429799626
2.088835802196785e-05,1.4961000438518114e-10,8.355343201693455e-05
2.996636101763432e-20,1.496029966574497e-10,8.656080695993519e-20
2.996529299726675e-20,1.496029966574497e-10,8.655863162558212e-20
2.996529299726675e-20,1.496029966574497e-10,8.655863162558212e-20
2.996529299726675e-20,1.496029966574497e-10,8.655863162558212e-20
2.996529299726675e-20,1.496029966574497e-10,8.655863162558212e-20
