cost,distance
186.74129464896674,9.588516757705808
123.42056121272029,7.9775168113428325
77.37567853579537,6.4493122631711195
45.48164661819201,5.072173351971605
24.6134654599102,3.8151674067611534
11.681712923997654,2.5651674067611525
4.335671076225051,1.315167406761153
0.9773384869038886,0.18941118328454862
0.04421515603416804,3.8475889141409425e-14
1.9912742513950867e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
