cost,distance
183.64929371110557,9.53619149857796
120.96448178786753,7.922657537305148
75.48998193259463,6.3912574977140615
44.10079414528689,5.017297770959758
23.671918425944277,3.766826152073431
11.080726632103337,2.516826152073431
3.9816842903334164,1.266826152073431
0.8099246386552854,0.04890575722978101
0.002947677068944533,3.741007503776927e-14
1.949496177854582e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
