cost,distance,j0
235.71768190145895,9.5297868295527,403.46366015574694
128.08040522277653,7.920042908382399,257.89868883344553
81.13663286407828,6.394297115743182,164.01114411604914
48.23781824016312,5.050693383715474,98.21351486821874
26.759658706883002,3.7852981407127544,55.257195801658526
13.209638930515961,2.5354194260090153,28.157156248924466
5.284790638237848,1.293734558614191,12.307459664368238
1.3145809649890985,0.5343047305189418,4.3670403178707256
0.1917947779975398,0.27382167941280944,2.1214679438876036
0.027982480993426245,0.19433882269615807,1.7938433498793747
0.004082588956396484,0.17968042447686172,1.746043565805319
0.0005956417013489371,0.17932404640031321,1.739069671295224
8.690295304676449e-05,0.1799671674095445,1.7380521937986186
1.2678969976584436e-05,0.18031811779615087,1.7379037458324786
1.8498367895507495e-06,0.18046723158355518,1.7378820875661047
2.698875503558513e-07,0.18052639648342356,1.7378789276676263
