cost,distance
193.7618458058487,9.566971646584069
129.21784391912078,7.954770931739168
81.92381543774842,6.4250043734875275
48.75476037512725,5.075632042091989
27.06663866246896,3.809781339073959
13.395314694818275,2.561034542251294
5.385726815138826,1.3242169842896825
1.3597418360431028,0.5734933136122455
0.1983836602867697,0.3870782652857154
0.028943785964035323,0.3556607576582582
0.004222841461443537,0.350828213574278
0.0006161042660640588,0.3499530734739288
8.988840100393908e-05,0.3497427625344221
1.3114540963430882e-05,0.34968062134624844
1.9133857401039815e-06,0.3496595551004178
2.791592172855786e-07,0.3496518991305633
