cost,distance
183.75622235705555,9.538195332290584
121.04835152434805,7.924732437363888
75.5534853589792,6.393414026647285
44.146623860949056,5.019401484421427
23.70276703025762,3.7688122099179706
11.09987968882553,2.51881220991797
3.992216062264951,1.2688122099179708
0.8143176981018341,0.05467829882844374
0.003684596336180674,3.751665644813329e-14
1.9535667001255225e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
