cost,distance,j0
192.91786847948728,9.45279652314468,391.56617576954505
125.88267289074095,7.851151953722543,253.0869853019865
79.66491653126236,6.338400580975382,160.65147258302932
47.30537027075469,5.008681646793425,95.93238006201395
26.222986108518406,3.7456299000666378,53.76761173754135
12.887366594120278,2.495997142100973,27.096372708745115
5.109706310310015,1.254490903047758,11.541052141124565
1.2361285281835739,0.5250122172134141,3.7938965768716866
0.18034872172468827,0.27083908120165445,1.682336963953919
0.026312523889019786,0.19674878259803763,1.3742645682825825
0.003838945498417166,0.18191300967458768,1.3293174115013773
0.0005600945998937551,0.1792063653124578,1.32275970970433
8.171670083866769e-05,0.17864497509990862,1.3218029539062206
1.1922305976935971e-05,0.17850300535332814,1.3216633651164968
1.7394409997987563e-06,0.178459587942565,1.3216429993865426
2.537810216977315e-07,0.17844459596222087,1.3216400280665865
