cost,distance
185.8814031760333,9.574883191006098
122.73247707025456,7.9631004042079665
76.84318905738427,6.4338715599384795
45.088539137422394,5.057890317404775
24.34352731036896,3.803208964808407
11.50687215158906,2.5532089648084075
4.229145818612014,1.3032089648084075
0.9241806916454747,0.1546535835413124
0.02947677068944537,3.82982534574694e-14
1.98411139437568e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
