cost,distance
192.63690152746426,9.541702552187582
128.342115342486,7.928369717758366
81.26500667176009,6.3972031135968415
48.28057552819283,5.046577330882673
26.745757707358806,3.778851569729998
13.194945284242745,2.526500253524136
5.275652220543958,1.279081984442167
1.3101211065841742,0.5035260526960502
0.19114409342545355,0.23708523094012546
0.02788754739376602,0.18012152924764266
0.004068738330869574,0.17069215603724452
0.0005936209223185243,0.16928697794082503
8.66081253593518e-05,0.16900286809508575
1.263595519672971e-05,0.16893041384649976
1.843561017763824e-06,0.16890803721611117
2.689719275908946e-07,0.1689002669795621
