micro,mesocoup
11.212431370155347,11.19251376343607
8.588436455801965,8.533402732191893
6.161977965545478,6.0932161351748295
4.0223390118385645,4.023707784246119
2.073134601610378,2.0638685347691
0.8229854778403087,0.9504329304007552
0.31435611706441935,0.6428686157048462
0.1200769889268922,0.5844849651657655
0.045868965290093155,0.5754274453427008
0.017524022517170623,0.5740802074819119
0.00669721783510282,0.5738784947737435
