cost,distance,j0
184.63269399667374,9.534515119855563,387.4761216521566
121.84274864373519,7.9222708222909874,258.7712309462795
76.24825226190626,6.392765220772218,164.4572381826217
44.72420485118693,5.01187730816137,98.28414336118303
24.14560641157723,3.750127308668744,54.36675473564452
11.440832478035116,2.5001273086687434,27.274881748437295
4.264880240390423,1.250127308668744,11.360477273147911
0.9953371385816596,0.23322045583144022,3.2588910695303843
0.06970317260882683,4.529709940470638e-15,0.27881269043530477
3.920638698948429e-29,3.552713678800501e-15,6.444630902164936e-29
3.470987982972452e-29,3.552713678800501e-15,5.482171626181225e-29
3.470987982972452e-29,3.552713678800501e-15,5.482171626181225e-29
3.470987982972452e-29,3.552713678800501e-15,5.482171626181225e-29
3.470987982972452e-29,3.552713678800501e-15,5.482171626181225e-29
3.470987982972452e-29,3.552713678800501e-15,5.482171626181225e-29
3.470987982972452e-29,3.552713678800501e-15,5.482171626181225e-29
