cost,distance,j0
191.58102203345484,9.519453779060997,383.16991166149637
127.52196060712538,7.905482190599049,255.05178880883727
80.64957386636281,6.3736407458619695,161.30701532731226
47.8388618236254,5.022716347689762,95.68559124183744
26.447965523907083,3.754429217513451,52.90379864240073
13.009492127196708,2.500985579559677,26.026851848979955
5.174136634533984,1.2503428868928852,10.35614086365451
1.264605743625677,0.47778445356831417,2.537079081837898
0.18450349146437348,0.1830122066181832,0.37687457751530207
0.026918696624725756,0.07127319166971553,0.06170498783600406
0.003927384908669553,0.0312065382292927,0.0157223644038911
0.0005729977359556785,0.02173615932804648,0.009013590058463068
8.359924301934676e-05,0.020317221525857364,0.008034793072590347
1.2196965179542426e-05,0.02011092585504547,0.007891988516910744
1.7795132374190633e-06,0.0200819260301372,0.007871153613026496
2.5962748236925806e-07,0.02007842863420685,0.007868113841516405
