cost,distance
288.82144342326734,9.52898336700295
153.0567689623281,7.917107417587648
106.10398719037251,6.388241660552913
73.21088722799661,5.040802155750873
51.74436327283922,3.7738296076988043
38.225273308806514,2.5219264437339035
30.326111384133206,1.2749958922043294
26.372782656269887,0.5028185402008074
25.260456362018815,0.22082582091649025
25.09816851780303,0.12184160670014062
25.07449041973687,0.09202306712119795
25.071035594702202,0.08812571547697101
25.070531451964705,0.08841311024938159
25.0704578639405,0.08876450911509716
25.070447114380233,0.08893597183100783
25.070445540993898,0.0890066621570397
