cost,distance,j0
184.90348110491553,9.536898196130682,387.9598227248384
122.1560566144954,7.930558648492448,259.3399737439981
76.56302867079795,6.409663992639312,165.02891785660324
44.99939727382326,5.035616754723878,98.77665506265387
24.340162423571297,3.7740708939345455,54.800054044108904
11.54200567556335,2.524070893934546,27.52583935252841
4.300388142755896,1.2740708939345458,11.480104286913509
0.9951092273666249,0.21842103781617295,3.3070464561349673
0.06366892939553609,6.17195183849617e-13,0.2546757175818558
4.831712144416814e-25,5.915268275202834e-13,1.3931668984836799e-24
4.670924305904132e-25,5.915268275202834e-13,1.3591748962770194e-24
4.670924305904132e-25,5.915268275202834e-13,1.3591748962770194e-24
4.670924305904132e-25,5.915268275202834e-13,1.3591748962770194e-24
4.670924305904132e-25,5.915268275202834e-13,1.3591748962770194e-24
4.670924305904132e-25,5.915268275202834e-13,1.3591748962770194e-24
4.670924305904132e-25,5.915268275202834e-13,1.3591748962770194e-24
