cost,distance
184.85450243678005,9.55779595600543
121.91517854383926,7.945146746961496
76.21436398557583,6.4148131698454405
44.627058761989794,5.039972345920273
24.028262873081193,3.7876244198359403
11.304835606532562,2.5376244198359417
4.109022674675023,1.2876244198359417
0.8664902676124091,0.10935659765686787
0.01473838534472266,3.781863711083133e-14
1.965036737687436e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
