cost,distance
183.945880175515,9.541702552187582
121.19736796402212,7.928369717758366
75.66653328189265,6.3972031135968415
44.2283761291266,5.023083290574924
23.757896505724005,3.7722589069542267
11.134245162373752,2.5222589069542263
4.011309286179934,1.2722589069542265
0.8224470436789022,0.06469623565464361
0.0051584348706529394,3.753442001652729e-14
1.954150457195386e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
