cost,distance
401.4885879858698,10.594412036434262
345.871895610157,10.0252468629754
264.2349198031235,9.239394104466752
205.0226865855021,8.368933052530307
128.18495274155802,7.397906764325646
93.13436336470636,6.455061326965353
65.73758358839487,5.554778713085851
44.87038601888481,4.721542096441665
29.40834816549393,3.963876529899277
18.227003397853938,3.213732050284082
10.336034785376821,2.4637320635379556
5.137185728011819,1.713732546227868
2.067383488957185,0.9637325462278682
0.5641312114955078,0.21373254622786816
0.06492971665554882,0.020454600066007127
0.007276141785009502,0.002376540018518858
