cost,distance
185.55020833036988,9.409898699832702
123.16753101749464,7.81484566708061
77.65271985370836,6.31282411467689
45.880774849817364,4.999959138238318
25.281140842289993,3.759911089893783
12.30615250661931,2.555974892692085
4.794698383433607,1.4686262144106186
1.0969422378301141,1.073084133286408
0.16004171563711622,1.0176763810263656
0.02334977162948714,1.0106829397348278
0.003406685769261671,1.0097975280294007
0.0004970287553405033,1.0097095181858295
7.251551812157043e-05,1.0097120371909751
1.0579871510309584e-05,1.0097182550457273
1.5435824506886696e-06,1.0097213960166438
2.2520564448741957e-07,1.009722707468583
