cost,distance
194.09955092015701,9.574883191006098
129.4808448833567,7.9631004042079665
82.12177692360765,6.4338715599384795
48.89734705445356,5.085038101162032
27.163221327012717,3.81999668567976
13.455712296046963,2.572807980587171
5.418982660788718,1.340565469731028
1.3747860689551796,0.6049052887097834
0.20057858428792352,0.4370544239015946
0.02926402106003475,0.4090344855038772
0.004269563132287554,0.40484529174117045
0.0006229208659738102,0.4040336052675636
9.088292952766533e-05,0.403832158832488
1.3259640719559273e-05,0.4037711617566428
1.9345555092151065e-06,0.4037502024850746
2.8224784497528225e-07,0.40374253897564416
