cost,distance
187.13633876466972,9.594611816857686
123.73760004320361,7.983985787622032
77.62179104868258,6.456276398461183
45.663911781106606,5.078554438050435
24.738962240475722,3.820388844201117
11.763449933678885,2.570388844201117
4.386092016770038,1.320388844201117
1.0029701551125856,0.204587460707626
0.0515843487065294,3.863576125695545e-14
1.9977586880360036e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
