cost,distance
183.3913985265972,9.531273123618464
120.76267037812586,7.917575064283906
75.3375727976056,6.385990947020174
43.991105785036375,5.012133945324288
23.59826934041819,3.761897886232399
11.035249392519296,2.5118978862323997
3.9570351834005226,1.2618978862323995
0.7999433320722474,0.03458159257624691
0.0014738385344722734,3.7392311469375274e-14
1.9487546486036744e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
