cost,distance
195.1467365846009,9.600362644123313
130.29670000864297,7.990102169118035
82.73618208563973,6.462879767172716
49.34018282959863,5.116185687724716
27.463454305944637,3.8543626146698564
13.643716693670823,2.6133716827465205
5.522720390906848,1.3993824802857162
1.4218670953822226,0.7263334943640298
0.20744761347057789,0.596329549973137
0.03026619891155747,0.575196732095612
0.004415778910293256,0.5719434963808314
0.0006442534604881613,0.5712495098455566
9.399531312208657e-05,0.5710640506189758
1.3713731366238595e-05,0.5710049112920114
2.0008064417148703e-06,0.5709840365438715
2.919137257620054e-07,0.5709763137264315
