cost,distance,j0
185.6372344767586,9.546708839949021,389.44543995687343
122.74436922089949,7.940538869703497,260.5347094451551
77.0252715722047,6.420544281360941,165.97151414776556
45.354941530674296,5.053203020104731,99.50585406470474
24.608379096308255,3.7963357045811437,55.27954091088675
11.71959809558162,2.5463357045811437,27.865881375697157
4.394285492449581,1.2963357045811439,11.652756169433074
1.033142520043971,0.24690459952977842,3.367970224621855
0.07366917836479175,0.0,0.2946767134591668
0.0,0.0,8.062549470040444e-32
0.0,0.0,8.062549470040444e-32
0.0,0.0,8.062549470040444e-32
0.0,0.0,8.062549470040444e-32
0.0,0.0,8.062549470040444e-32
0.0,0.0,8.062549470040444e-32
0.0,0.0,8.062549470040444e-32
