cost,distance,j0
221.72433163326988,9.530661802934212,403.6814570312142
128.47149168409163,7.925362002123201,258.4184518479095
81.51523973608235,6.406202500567885,164.50594795189102
48.57074730272744,5.0700643508478835,98.616963085181
27.03517588318272,3.8059580820170105,55.545820246091616
13.38827420593811,2.5561467655913153,28.252016891602405
5.383724745535636,1.314033171611112,12.242917970797466
1.3592598695669433,0.5378090009498213,4.193988218860099
0.19831334232556364,0.2696112532576108,1.8720951643773451
0.028933526711757702,0.18571783539100145,1.5333355331497351
0.004221344656708868,0.16826021331876603,1.4839111690396354
0.0006158858851962302,0.1678332408277668,1.47670025149661
8.985653966472189e-05,0.16847045520460693,1.4756481928055472
1.3109892456698713e-05,0.16884017122485623,1.4754946995111309
1.912707532113871e-06,0.16900074954965796,1.4754723051412817
2.790602680744477e-07,0.16906473815971523,1.4754690378467539
