cost,distance,j0
252.80967276440177,9.967229875555207,412.8770122465
190.9240560052738,8.78810335348776,307.524646389664
124.7966035743942,7.448606898888975,216.8974118929382
62.97972609635002,5.893286410855993,137.47377783274538
35.207750724785974,4.497891503290469,78.80146120972415
17.808746385477548,3.2468914932948367,40.880730377070336
7.657942415414914,1.9968914805936522,19.01014782714585
2.3514715434191418,0.7468914805936522,6.834706002885343
0.3223650622999221,0.023383833245840636,1.2139930406469053
0.008122931922767642,0.0003047047064954474,0.03167425908410413
2.7853478743441556e-05,4.7490316864203424e-11,0.0001114139149437415
3.0172308941712408e-21,4.7487347387686896e-11,8.723366167016745e-21
3.017087236271106e-21,4.7487347387686896e-11,8.723073564352464e-21
3.017087236271106e-21,4.7487347387686896e-11,8.723073575347575e-21
3.017087236271106e-21,4.7487347387686896e-11,8.723073575347575e-21
3.017087236271106e-21,4.7487347387686896e-11,8.723073575347575e-21
