cost,distance,j0
184.2802684229522,9.523049057844895,386.71595840601066
121.62608770599516,7.913413311936971,258.2825969720966
76.13198296495696,6.388226572590382,164.1693874900202
44.67295419983761,5.0121389811824715,98.1263299597815
24.124001410637113,3.7516942356666902,54.32045500817035
11.425820460404859,2.50169423566669,27.25397258131084
4.252317567953464,1.2516942356666898,11.344466796408053
0.9871824700854305,0.22448117842728604,3.251696600671987
0.06791516680075962,1.6209256159527285e-14,0.27166066720303084
3.557762682546763e-28,1.5987211554602254e-14,9.860093738402813e-28
3.518319637285712e-28,1.5987211554602254e-14,9.76944902628505e-28
3.518319637285712e-28,1.5987211554602254e-14,9.76944902628505e-28
3.518319637285712e-28,1.5987211554602254e-14,9.76944902628505e-28
3.518319637285712e-28,1.5987211554602254e-14,9.76944902628505e-28
3.518319637285712e-28,1.5987211554602254e-14,9.76944902628505e-28
3.518319637285712e-28,1.5987211554602254e-14,9.76944902628505e-28
