cost,distance
192.474586428304,9.538195332290584
128.21580561949477,7.924732437363888
81.17002946299482,6.393414026647285
48.21225797164085,5.04267700933441
26.699567350318297,3.774786327767386
13.166139866754236,2.5221193902963046
5.259860067809193,1.2737708406528676
1.3030246114512152,0.4971929153491218
0.19010872873903964,0.220730804627388
0.02773648972180367,0.15569398729228812
0.004046699313547767,0.1448121777435782
0.0005904054730255342,0.14316525870446092
8.613899762983113e-05,0.14285451866460502
1.2567510383423445e-05,0.14277823907386092
1.8335750540784463e-06,0.14275532987113507
2.6751499512358397e-07,0.1427474928571414
