cost,distance
194.39748013681637,9.581986888478536
129.71291056611818,7.970602474983797
82.29649381916455,6.441892508249547
49.023229909630146,5.093595963364313
27.24852526935888,3.829361634514306
13.509090176242228,2.5837270746144028
5.448402111060504,1.3560491066889069
1.3881147495060848,0.6365211242280032
0.20252321257278696,0.4818584508459511
0.02954773850317264,0.4562642600394675
0.0043109569493825495,0.45245053741915653
0.0006289601424971353,0.45168172741559487
9.176404809767416e-05,0.4514861995576386
1.3388194186444247e-05,0.4514259322810867
1.9533112072572893e-06,0.4514050264660981
2.849842644430725e-07,0.45139735034977463
