cost,distance,j0
191.618007919321,9.52019932787341,383.2369111297807
127.55064750624466,7.906240630830874,255.102190303628
80.67106424387009,6.374408714511202,161.34302377887866
47.85425814467075,5.023475348384008,95.70941158048001
26.458320561091654,3.755181417416667,52.91753641332181
13.015931703962744,2.501725117443587,26.032758699063997
5.17765541976804,1.2510442969575895,10.356206130674575
1.2661792710224955,0.47788163554548047,2.533253833183487
0.18473306601762532,0.18260063157172948,0.37036142317374576
0.02695219110064309,0.06992046299526694,0.05479967333978384
0.003932271686847562,0.027163198370539262,0.008759834512191882
0.0005737107072831701,0.011635139618729175,0.0020427125530632444
8.370326413416243e-05,0.007737807277244147,0.0010626976667651505
1.2212141655656453e-05,0.007058081335346716,0.000919715421808177
1.7817274554378347e-06,0.006941794855554275,0.0008988545934077484
2.5995053242703634e-07,0.006916887845856122,0.0008958110395617256
