cost,distance
266.66372855493915,9.888255714043009
207.3075366495931,8.91488027809139
158.2255908132937,7.963597918447216
118.29289104604102,7.043173436147858
86.3819968756621,6.1657734048607225
61.37203228419713,5.331742129950716
42.14647719475659,4.532696504186835
27.69107330658835,3.760998217626433
17.148493542200477,3.0086500150448416
9.786859209608231,2.2586500150448416
4.969191995579879,1.5086500150448416
2.126762292835158,0.8324617371625994
0.6970701013740694,0.36071979019168304
0.12789380104977113,0.012176865506420675
0.0003709046596657371,0.0
0.0,0.0
