cost,distance
192.91654892913814,9.450233411839358
125.7835489640294,7.8485066434980855
79.59011660779998,6.335666631998265
47.25140631650202,5.00590620698037
26.186370643156852,3.7428468894721925
12.864610810453586,2.4932168728297395
5.097322862609465,1.2517343901905007
1.2306302839457024,0.5239111664540625
0.17954653870130247,0.27036458320926576
0.026195486963200648,0.19652178615523463
0.003821870041063501,0.18178673949842042
0.000557603324240498,0.17911736293432579
8.135322861931641e-05,0.17856950788780804
1.1869276094824135e-05,0.17843258196119766
1.7317040442725715e-06,0.1783910722560494
2.5265221509800003e-07,0.17837680621424698
