cost,distance
180.65901415461204,9.409898699832702
119.236573271811,7.81484566708061
74.68199855075113,6.3112781531402184
43.87028999143255,4.9402978031882325
23.686283537353777,3.6653669794722687
11.220830327165968,2.414023334072922
4.237602311832124,1.1753712629332669
1.0569460505482124,0.25959236044026923
0.1167529778268116,0.011540573363987878
0.0022466610652266735,3.7392311469375274e-14
1.9487862030398832e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
