cost,distance
194.91542092855627,9.594611816857686
130.1164423143725,7.983985787622032
82.60039341085438,6.456276398461183
49.24227423190613,5.10904932417333
27.39703908488877,3.84642395270152
13.602094892915515,2.6038879098374803
5.499725835387037,1.3853307447723884
1.4114114876707122,0.6974973543994699
0.20592216086380316,0.5608048137937467
0.030043638375650456,0.5384846336421009
0.00438330776571348,0.5350890125243535
0.0006395159843403881,0.5343757226742937
9.330412466714102e-05,0.5341877102345419
1.3612888329721991e-05,0.5341283041912824
1.98609364096922e-06,0.5341074317481364
2.89767157060446e-07,0.5340997250698893
