cost,distance
361.9072715735795,10.175419419917908
243.83815161166575,9.301459023547137
177.86338252129812,8.33186367088137
134.0435138592833,7.387337144315948
98.77226705469467,6.47885097826647
70.92464519270891,5.623894102433369
49.37564872344982,4.85120788819977
33.22297434148179,4.097436376215039
21.167236061263367,3.346848546774743
12.491392787586559,2.5968359486192925
6.610397278526968,1.8469917206817628
2.9584599358213297,1.0973501310934353
0.9726008135512008,0.4206392314388242
0.1419005463210902,0.16320795298518026
0.020703010696349305,0.06532672094289314
0.0030205285533091205,0.028250598604853565
