cost,distance
192.91654892913814,9.450233411839358
127.70775745886918,7.799770280694056
78.31069344442248,6.284701553584719
46.32983491707418,4.952445198867168
25.55954980985359,3.687495399343327
12.477216668096142,2.4346571582872105
4.888818881127866,1.1840943301251534
1.1397194171707634,0.45228378823599513
0.16628282199229927,0.17275703458297031
0.024260336775134773,0.06598731551447987
0.0035395354336140252,0.02520491197208768
0.0005164112601536866,0.009627420495395046
7.534338746288007e-05,0.0036773505824211124
1.0992452087023893e-05,0.0014078771447049272
1.6037771455786815e-06,0.0005559012064651634
2.3398793210827874e-07,0.0002304872881469569
