cost,distance,j0
266.0951130259078,9.515934529940417,403.34262145804604
146.94693471205295,8.01287869407466,256.3761243789691
83.50291209354269,6.477938254598846,167.06370551604707
49.838536716365375,5.119932088823212,99.73495476169252
27.752762717736694,3.85047480348002,55.56340676443567
13.818588241392524,2.5969486855386186,27.69505781174743
5.6185251494500275,1.346608950852142,11.294931627862306
1.4653323537121177,0.5157455424456513,2.9885460363863423
0.21378910919737695,0.1993431455552212,0.48545954735674224
0.031191410669135236,0.07910316209587535,0.12026415030024622
0.004550765486527236,0.03346285112668379,0.06698285993502487
0.0006639477365430594,0.01642319501037512,0.0592092244350568
9.686866927483771e-05,0.010466326634116742,0.05807506630051959
1.4132948379079824e-05,0.008809975201254367,0.057909594858728486
2.0619693795811738e-06,0.008983216457502023,0.05788545290072941
3.0083727813320595e-07,0.009131272983779144,0.05788193063652645
