cost,distance,j0
194.25590188306975,9.595338994993162,396.9482898462769
129.50074624923016,7.981367304080722,267.43797857859795
82.05247854382135,6.44820992710645,172.54144316778013
48.78609878017097,5.094064032563947,106.00868364047945
27.033135374418688,3.8329047991600165,62.50275682897484
13.367643470510695,2.596891632698303,35.17177302115882
5.370078819578502,1.4008859657075825,19.176643719294436
1.3529003508751878,0.8005388098277549,11.142286781887814
0.19738550105283884,0.6838740080555965,8.831257082243116
0.028798156494435602,0.6628181704231366,8.494082393126309
0.00420159440817275,0.6591353444225393,8.444889268953784
0.0006130043627687924,0.6582489677471136,8.437712088862975
8.943613120837667e-05,0.6579932779698541,8.436664952399855
1.3048555689538302e-05,0.6579084660908734,8.436512177248817
1.9037586183820594e-06,0.6578780020599595,8.436489887654675
2.77754639158916e-07,0.6578666510616697,8.436486635646716
