cost,distance,j0
181.67603652497388,9.318122561697656,381.1658119148966
120.0915214126688,7.718703570644559,257.9967816902864
75.27446042642944,6.214845911995034,168.36265971780762
44.1224052544487,4.884130961261642,106.05854937384623
23.993956259831883,3.6214317975818604,65.80165138461254
11.43852305976611,2.4025668998857244,40.69078498448102
4.317773249416601,1.312165357233472,26.449285363781975
0.8899431981427895,1.0055833360548299,19.59362526123436
0.1298409627585248,0.9528513667255462,18.073420790465825
0.01894354116672065,0.9459743990897334,17.851625947282223
0.0027638254084931184,0.9443735735939194,17.81926651576577
0.000403236692728387,0.9439019511419833,17.814545338334234
5.883144060507323e-05,0.9437421524401086,17.81385652782999
8.583391506981442e-06,0.9436840833248012,17.813756031731792
1.2522999437750995e-06,0.9436623360704426,17.813741369548666
1.8270809946319326e-07,0.9436540925624277,17.813739230364977
