cost,distance
192.55912912384957,9.54001769659262
128.28159324227204,7.926621490572139
81.21949630886867,6.395380556964311
48.24783833651251,5.044699266051267
26.723622409650805,3.776891127257262
13.1811399920683,2.524382074596593
5.268082642360228,1.2764989263551672
1.3067188618861876,0.5003843232500473
0.19064771261368565,0.22884477388837252
0.027815126409337136,0.16834912206840127
0.004058172251639164,0.1582725035006919
0.0005920793521343637,0.1567718702918197
8.638321330061564e-05,0.15647613210060568
1.2603140969597714e-05,0.15640200955972866
1.8387734865376728e-06,0.15637940195737665
2.68273436195176e-07,0.15637160327254102
