cost,distance
311.293977447538,10.158752256678122
232.31950721178092,9.035686522347914
153.9870430467895,7.659815630396806
106.6856420581021,6.2608525385564935
75.22141806331905,4.983089823566022
255.1241568429053,3.926191241294035
42.073853163829774,3.0051892817959085
31.34732379519021,1.9673030907173616
25.78798705112666,0.9669266081967617
23.285355219087133,0.091504176061875
22.660440681086833,3.7089058757544536e-10
22.656249999999982,3.6406433423508133e-10
22.656249999999982,3.6406433423508133e-10
22.656249999999982,3.6406433423508133e-10
22.656249999999982,3.6406433423508133e-10
22.656249999999982,3.6406433423508133e-10
