cost,distance
187.8795279320567,9.605832155405928
124.33539209081142,7.995930391136309
78.08696338892878,6.4691882569278665
46.00924182640873,5.090293833400946
24.977227403251327,3.8298134472126115
11.919286914028095,2.579813447212611
4.483115378353384,1.329813447212611
1.0529606516944359,0.23198037531195873
0.06632273405125202,3.8884451214471484e-14
2.0078876620590415e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
