cost,distance
194.66715530414905,9.588516757705808
129.92300196243067,7.9775168113428325
82.45469936388346,6.4493122631711195
49.13724752230152,5.101551092874027
27.32581758677272,3.838122028945091
13.557481731651372,2.594038219537236
5.475096451136039,1.370920106046288
1.4002248201977683,0.6675821571798758
0.20429004807528012,0.5228361849098894
0.029805516328946707,0.4990727660256898
0.004348566227307267,0.49549763623543597
0.0006344472621971617,0.494760187763966
9.256460807289277e-05,0.49456893149891346
1.3504994312696e-05,0.49450916529313377
1.9703521160383017e-06,0.4944882845433601
2.874704995246991e-07,0.4944805936286404
