cost,distance
194.05969254607535,9.467683025193109
134.2954508886874,7.942848003665632
89.83669246060693,6.515543506519602
57.49086011976542,5.235917738597424
34.353064869452126,4.0791098906286525
23.935004763018227,3.167835344251758
10.904049175400083,2.188293759286478
4.262262369257562,1.2431195819519578
0.7773195354686303,0.01154057336399509
0.0022466610652266735,3.7392311469375274e-14
1.9487862030398832e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
