cost,distance,j0
191.69914233379276,9.534515119855563,392.07394430063806
127.60186345778169,7.9222708222909874,263.87938654861574
80.70003353824782,6.392765220772218,170.07572670954815
47.86865258768885,5.045265945046677,104.4129648084302
26.462555786385167,3.7841122298629126,61.60077120582286
13.019291143004361,2.545040948572465,34.71424191906123
5.18082842297178,1.336626267997114,19.037316478996082
1.2686013292740286,0.7717487755234217,11.212862291600564
0.18508643955415077,0.6920209966427755,9.045832512160814
0.027003747604802314,0.6848908652943666,8.729667128262117
0.003939793679431388,0.6848107690533054,8.683539220411372
0.0005748081512108984,0.6851105790995128,8.676809249354932
8.386337904538653e-05,0.6852726665983422,8.6758273598106
1.2235502106369868e-05,0.6853414950885077,8.675684104056723
1.785135699269169e-06,0.685368793192357,8.675663203323909
2.604477884983017e-07,0.6853793671385682,8.675660153948085
